Model,Alpha,Wiring Cost,Conduction Delay,Total Orthogonal Distance,Total Squared Orthogonal Distance
observed,0.0,13.602983944549116,5.975855160084937,447.57491839144683,67.42457618452559
observed,0.01,13.602983944549116,5.975855160084937,447.57491839144683,67.42457618452559
observed,0.02,13.602983944549116,5.975855160084937,447.57491839144683,67.42457618452559
observed,0.03,13.243181505598987,5.985363389635919,514.8168319396377,82.23157175243855
observed,0.04,13.243181505598987,5.985363389635919,514.8168319396377,82.23157175243855
observed,0.05,13.243181505598987,5.985363389635919,514.8168319396377,82.23157175243855
observed,0.06,13.243181505598987,5.985363389635919,514.8168319396377,82.23157175243855
observed,0.07,13.243181505598987,5.985363389635919,514.8168319396377,82.23157175243855
observed,0.08,13.243181505598987,5.985363389635919,514.8168319396377,82.23157175243855
observed,0.09,13.200354580913082,5.989403628429269,506.525012775022,81.8539884594353
observed,0.1,13.15060114862341,5.9946187652186715,497.12113053006794,81.55642526361403
observed,0.11,13.107934400381469,5.999618368607531,496.4727815640764,81.4697505914099
observed,0.12,13.070841562195621,6.004433506238282,498.453148469678,81.567355519079
observed,0.13,13.038226226972213,6.009088862490435,503.0275598478403,81.82779472547507
observed,0.14,13.009271791852889,6.013604438052691,509.43477749484646,82.23344626866609
observed,0.15,12.99768052658422,6.015525247296681,512.6039936445869,82.45092248628498
observed,0.16,12.99768052658422,6.015525247296681,512.6039936445869,82.45092248628498
observed,0.17,12.99768052658422,6.015525247296681,512.6039936445869,82.45092248628498
observed,0.18,12.99768052658422,6.015525247296681,512.6039936445869,82.45092248628498
observed,0.19,12.99768052658422,6.015525247296681,512.6039936445869,82.45092248628498
observed,0.2,12.99768052658422,6.015525247296681,512.6039936445869,82.45092248628498
observed,0.21,12.99768052658422,6.015525247296681,512.6039936445869,82.45092248628498
observed,0.22,12.988430560304508,6.018091280376913,516.3101030184057,82.71418465745896
observed,0.23,12.972916159527154,6.022594208010405,523.3868470094827,83.24852334317279
observed,0.24,12.958447250166186,6.027037765568284,530.4027025608914,83.86436014783797
observed,0.25,12.944918261711534,6.031426925165522,537.2826347008112,84.55686885558757
observed,0.26,12.932238031049415,6.035766182019714,544.0334491346501,85.3216399323303
observed,0.27,12.923918176385637,6.0387418944260025,548.6327404593794,85.89103043753445
observed,0.28,12.923918176385637,6.0387418944260025,548.6327404593794,85.89103043753445
observed,0.29,12.923918176385637,6.0387418944260025,548.6327404593794,85.89103043753445
observed,0.3,12.923918176385637,6.0387418944260025,548.6327404593794,85.89103043753445
observed,0.31,12.923918176385637,6.0387418944260025,548.6327404593794,85.89103043753445
observed,0.32,12.923918176385637,6.0387418944260025,548.6327404593794,85.89103043753445
observed,0.33,12.923918176385637,6.0387418944260025,548.6327404593794,85.89103043753445
observed,0.34,12.923918176385637,6.0387418944260025,548.6327404593794,85.89103043753445
observed,0.35,12.923918176385637,6.0387418944260025,548.6327404593794,85.89103043753445
observed,0.36,12.923918176385637,6.0387418944260025,548.6327404593794,85.89103043753445
observed,0.37,12.923918176385637,6.0387418944260025,548.6327404593794,85.89103043753445
observed,0.38,12.923918176385637,6.0387418944260025,548.6327404593794,85.89103043753445
observed,0.39,12.923918176385637,6.0387418944260025,548.6327404593794,85.89103043753445
observed,0.4,12.923918176385637,6.0387418944260025,548.6327404593794,85.89103043753445
observed,0.41,12.923918176385637,6.0387418944260025,548.6327404593794,85.89103043753445
observed,0.42,12.923918176385637,6.0387418944260025,548.6327404593794,85.89103043753445
observed,0.43,12.923918176385637,6.0387418944260025,548.6327404593794,85.89103043753445
observed,0.44,12.923918176385637,6.0387418944260025,548.6327404593794,85.89103043753445
observed,0.45,12.923918176385637,6.0387418944260025,548.6327404593794,85.89103043753445
observed,0.46,12.923918176385637,6.0387418944260025,548.6327404593794,85.89103043753445
observed,0.47,12.923918176385637,6.0387418944260025,548.6327404593794,85.89103043753445
observed,0.48,12.923918176385637,6.0387418944260025,548.6327404593794,85.89103043753445
observed,0.49,12.923918176385637,6.0387418944260025,548.6327404593794,85.89103043753445
observed,0.5,12.923918176385637,6.0387418944260025,548.6327404593794,85.89103043753445
observed,0.51,12.923918176385637,6.0387418944260025,548.6327404593794,85.89103043753445
observed,0.52,12.923918176385637,6.0387418944260025,548.6327404593794,85.89103043753445
observed,0.53,12.923918176385637,6.0387418944260025,548.6327404593794,85.89103043753445
observed,0.54,12.923918176385637,6.0387418944260025,548.6327404593794,85.89103043753445
observed,0.55,12.923918176385637,6.0387418944260025,548.6327404593794,85.89103043753445
observed,0.56,12.923918176385637,6.0387418944260025,548.6327404593794,85.89103043753445
observed,0.57,12.923918176385637,6.0387418944260025,548.6327404593794,85.89103043753445
observed,0.58,12.923918176385637,6.0387418944260025,548.6327404593794,85.89103043753445
observed,0.59,12.920018879729527,6.044313237317542,541.0176009820299,82.7520601172416
observed,0.6,12.908998883674485,6.060502294343776,519.848770484064,74.31433300821595
observed,0.61,12.898403456684012,6.0767299385782945,501.00062406842005,66.8639434690257
observed,0.62,12.888217811117489,6.092999738755853,484.20005040864555,60.38978267526367
observed,0.63,12.878428056360857,6.1093152372323125,469.3557108635715,54.88096985971424
observed,0.64,12.791758927949864,6.262825012528662,469.8133308919901,49.26537610490402
observed,0.65,12.791758927949864,6.262825012528662,469.8133308919901,49.26537610490402
observed,0.66,12.791758927949864,6.262825012528662,469.8133308919901,49.26537610490402
observed,0.67,12.791758927949864,6.262825012528662,469.8133308919901,49.26537610490402
observed,0.68,12.791758927949864,6.262825012528662,469.8133308919901,49.26537610490402
