Model,Alpha,Wiring Cost,Conduction Delay,Total Orthogonal Distance,Total Squared Orthogonal Distance
oberved,0.0,34.31982978954568,24.061867893970806,1536.8775570676069,465.63245589729604
oberved,0.01,32.3729193833218,24.071259051017734,1536.8400570284273,465.62466794661174
oberved,0.02,22.48446223322207,24.2177583474452,1534.2415591442655,464.9595392560713
oberved,0.03,21.868926286923298,24.235370832024934,1532.162056174681,464.57914550325734
oberved,0.04,21.239054152301556,24.256672198811444,1527.9716597291392,462.8275742842386
oberved,0.05,21.150706895121218,24.26078125078695,1527.500436489244,462.76482500621006
oberved,0.06,21.01405692628574,24.268783707550572,1527.012480592882,462.71867723910356
oberved,0.07,20.83260829575216,24.281568720326497,1525.8584819344387,462.4451913557063
oberved,0.08,19.124926539373334,24.412751115557732,1493.250471368734,447.25513954342125
oberved,0.09,19.05806427065007,24.41901140468876,1491.6716837513763,446.8072556945417
oberved,0.1,18.940091121508758,24.431510011918213,1487.2968824190057,444.99396556656666
oberved,0.11,18.774688990703915,24.450912570156262,1481.4506939481444,442.3951444920026
oberved,0.12,18.7167539146632,24.458423439295295,1478.1756319822107,441.14893430041394
oberved,0.13,18.667234277834105,24.465491634343344,1474.9900008950463,439.9618761684258
oberved,0.14,18.63885930629914,24.469909112891827,1474.0676487375426,439.75948139383524
oberved,0.15,17.50567447102938,24.659324655270062,1407.6325029327872,411.3313653229335
oberved,0.16,17.42462890561411,24.674218274814,1402.3024221939734,409.62186214785766
oberved,0.17,17.344014271042933,24.69013402468272,1395.945977190226,407.52402570105437
oberved,0.18,17.13349295428481,24.734587373158284,1389.1430026096093,405.27633664457846
oberved,0.19,17.05697040285111,24.752063768398703,1380.594247987902,402.30872369407484
oberved,0.2,17.015809870218447,24.76204872892577,1376.9403862307795,401.115715346373
oberved,0.21,16.94869491556829,24.779425233798108,1363.4230816980994,393.9201327142731
oberved,0.22,16.8555179553427,24.8050063030065,1333.191257406278,375.5237916635358
oberved,0.23,16.75896557780725,24.833175442111415,1299.8786641696197,356.78674519603163
oberved,0.24,16.685895842004957,24.855615943235314,1270.9529991029126,340.41545355634196
oberved,0.25,16.61281523767333,24.879323153447956,1242.5852697001203,324.9900576022798
oberved,0.26,16.5705873203382,24.893702097782377,1228.5190439304583,317.6751494741566
oberved,0.27,16.150492885428502,25.048559743134675,849.6945851977432,181.5351539757895
oberved,0.28,16.118465144507987,25.06070586832513,843.9109702920889,180.01068377612344
oberved,0.29,16.09007092222152,25.07200808550354,838.7593037826919,178.71784998394097
oberved,0.3,16.069006868050824,25.080820637213765,835.5907605980292,178.06116645769978
oberved,0.31,16.009677122656857,25.10690624729407,821.7845396071921,175.28411105619864
oberved,0.32,15.981838871996967,25.119705864367884,816.0665871614019,174.00439898143182
oberved,0.33,15.955428815614674,25.132420020540106,810.421894662666,172.7686511062479
oberved,0.34,15.912603277329929,25.154012452326825,792.624183383996,168.75026061118905
oberved,0.35,15.869821088067239,25.176543722596072,774.0200739565536,165.24382695025017
oberved,0.36,15.76635256837159,25.234079313486966,767.6080857299621,164.21438236458926
oberved,0.37,15.735026137823443,25.252083777725165,791.5451620981023,165.72207438500223
oberved,0.38,15.701310540769372,25.272350707515407,813.1554620878544,165.77808990955256
oberved,0.39,15.656700737217413,25.30024540084923,814.3561742018993,157.30562122542048
oberved,0.4,15.606379134226177,25.333086571695297,789.9551733758404,145.8753940018792
oberved,0.41,15.574820100216503,25.354556627126765,768.0318278686136,135.65442414884183
oberved,0.42,15.545395130195896,25.375428834854986,746.7713046138641,126.06542262544072
oberved,0.43,15.51528943723228,25.397665167595544,725.7175190186063,117.3597379881117
oberved,0.44,15.49933868474326,25.409944798684933,721.0838746686883,116.45951234303394
oberved,0.45,15.484046158022013,25.422205411316927,716.5965652418915,115.59473795008344
oberved,0.46,15.469383220531777,25.434445989463875,712.2722829316743,114.76503287492284
oberved,0.47,15.455314821812285,25.446672742083265,708.1282399730561,113.96988828354013
oberved,0.48,15.441811342498617,25.458889288043068,704.1518480738139,113.20886034460662
oberved,0.49,15.428847918743916,25.471096681245147,700.2886616749556,112.48160180038349
oberved,0.5,15.416393926539412,25.483303232142575,696.5459584895898,111.78751970866618
oberved,0.51,15.404428311999565,25.495509775804884,692.9357587640367,111.12630227997136
oberved,0.52,15.392929079585095,25.507719525881587,689.473088303028,110.49756623895708
oberved,0.53,15.381875745579123,25.519935617466516,686.1924850742364,109.90092536262179
oberved,0.54,15.371249212432984,25.532161114835624,683.1568830031166,109.33601712031948
oberved,0.55,15.361031655814166,25.54439901863184,680.4071512618486,108.802480477744
oberved,0.56,15.223264378894047,25.714897431193855,453.51488570605693,36.7483254273153
oberved,0.57,15.216161211002913,25.72412288138443,453.35516934343826,36.67442759466985
oberved,0.58,15.207214344497046,25.736271586419967,449.0829291989201,35.89493968520621
oberved,0.59,15.192215507461317,25.757413433833285,432.0248360073182,33.1450286284942
oberved,0.6,15.177792946203322,25.77860106997252,415.17524066485123,30.793320934770957
oberved,0.61,15.162248694381091,25.802417882980787,396.88441593874217,28.51202592855623
oberved,0.62,15.119696694852081,25.87062727687286,327.0313051482274,23.852731810803874
oberved,0.63,15.114602007362784,25.87911802746223,324.32099182128036,23.420403117549824
oberved,0.64,15.109706551523505,25.887634392557832,321.61537776688465,23.001647055937713
oberved,0.65,15.105003939104572,25.89617819675987,318.91461773524003,22.596428322778287
oberved,0.66,15.100145368411127,25.905414157375986,316.35330655645026,22.217185587810025
oberved,0.67,15.094220335710254,25.91717529139049,314.8970754072643,21.925082604775966
oberved,0.68,15.088535685074472,25.928981384555232,314.2352517547362,21.6600200738376
oberved,0.69,15.083084567266855,25.94083492235869,313.82013617765654,21.421792688553797
oberved,0.7,15.079120234654425,25.949846812150145,312.0031051107104,21.122671493595572
oberved,0.71,15.075880188408176,25.95758967276427,309.55598338545985,20.799015215263353
oberved,0.72,15.069173786180414,25.974335325854682,305.8132031736465,20.240797235053886
oberved,0.73,15.06699337466354,25.980078127328866,303.29440497127007,19.941417993865446
oberved,0.74,15.065013628068591,25.985568921726248,300.75199804285324,19.65386263618295
oberved,0.75,15.0631244607373,25.991088055639477,298.2098198968134,19.378996374002323
oberved,0.76,15.061323842658211,25.996636703637748,295.66785223076283,19.116803325070396
oberved,0.77,15.059609865629604,26.00221605288331,293.12614467447725,18.867268650239634
oberved,0.78,15.05798073722116,26.007827304512027,290.5846605299883,18.630376952219155
oberved,0.79,15.057003506516743,26.011371485933953,289.4282344752436,18.511788098604395
oberved,0.8,15.056419228231546,26.013637271246008,289.1252293077617,18.461299906266788
oberved,0.81,15.055866914446465,26.01591726223746,288.8208004918322,18.41142000155016
oberved,0.82,15.055346014211008,26.018211966063895,288.5149541339049,18.362160163479015
oberved,0.83,15.054856013267905,26.020521898298277,288.20769790191434,18.31353208378201
oberved,0.84,15.054396432580397,26.022847583528495,287.8990396591098,18.26554741049799
oberved,0.85,15.053662226920773,26.026884038207253,286.54017453506674,18.137766313344848
oberved,0.86,15.052652440639392,26.032838117405483,284.0153445739253,17.92988394563953
oberved,0.87,15.051716314113701,26.038836084865537,281.4893148439667,17.73431510415201
oberved,0.88,15.050852962377235,26.04487937160959,278.9621332016584,17.551068407861177
oberved,0.89,15.050061574959752,26.05096943956281,276.4338332395937,17.38015315184343
oberved,0.9,15.049341413729628,26.057107783336306,273.90449652501053,17.221577741130364
oberved,0.91,15.048691810947377,26.063295932072762,271.37447764436564,17.075351655460995
oberved,0.92,15.048112167520081,26.06953545136013,268.8454255606987,16.941483185620996
oberved,0.93,15.047601951447678,26.075827945219004,266.34631040969634,16.819981025171213
oberved,0.94,15.047160696453059,26.08217505816955,263.88138169742916,16.710853789594363
oberved,0.95,15.046788000789068,26.088578477384292,261.4410761779305,16.614109405813345
oberved,0.96,15.046483526216274,26.095039934933315,259.03324609098826,16.52975890784043
oberved,0.97,15.046246997146511,26.101561210128814,256.6661086903747,16.4578084014674
oberved,0.98,15.04609513359274,26.10735430698731,254.72305620774688,16.401648600289178
oberved,0.99,15.04605503463814,26.109987404826,254.39395875609898,16.364653008374813
oberved,1.0,15.046041672330004,26.112646437332057,254.06351838635103,16.3284770340237
