Model,Alpha,Wiring Cost,Conduction Delay,Total Orthogonal Distance,Total Squared Orthogonal Distance
oberved,0.0,45.407282979984416,36.72946457011811,2445.1213911192226,654.2902756199668
oberved,0.01,40.812064039331936,36.74250123488553,2444.1490082987157,653.6912254421416
oberved,0.02,37.55789396788455,36.79727984011252,2429.7598412620005,649.2458698452039
oberved,0.03,32.33611685219779,36.92274776718458,2405.4640200046706,642.334619472096
oberved,0.04,28.458409498687995,37.06244543652442,2361.483049506993,625.5906314229645
oberved,0.05,26.68263505697403,37.147826994524706,2257.365679978994,601.2235288776311
oberved,0.06,24.792127644919297,37.26242411554893,2166.5436620039104,565.0164019034207
oberved,0.07,24.581558881743444,37.27715182617601,2155.739110239806,561.7324691495179
oberved,0.08,24.4759141958296,37.28587147321217,2146.542639618635,560.275766252396
oberved,0.09,23.50087495475649,37.37858014629276,2123.4925950068614,554.4221466733557
oberved,0.1,23.227678157573088,37.40726286892125,2099.2438958803846,547.6925279117962
oberved,0.11,22.94181554963744,37.44123658858911,2078.398960982249,542.5981987068473
oberved,0.12,22.793977490318298,37.46045750235513,2062.8897454946496,538.9716942919588
oberved,0.13,22.619831325694605,37.485290158392914,2046.13316166056,533.9633268450608
oberved,0.14,22.54950941837619,37.496171188331154,2040.7305665411643,532.0905468011211
oberved,0.15,21.894334112038884,37.604408406939775,2026.6731333226282,530.8409499240444
oberved,0.16,21.230787540760794,37.729129558161965,1947.1960901529494,498.24689175548053
oberved,0.17,21.089932246377302,37.757000693769406,1893.3823038867865,485.0796591632413
oberved,0.18,20.69526290205568,37.84153065212639,1796.2425301044602,462.05441583347357
oberved,0.19,20.577063364455604,37.868350415017545,1742.4568014875347,452.03045184918255
oberved,0.2,20.484525830148034,37.89068204626227,1716.7015473550891,447.58066339259426
oberved,0.21,20.25217747695968,37.951569462048546,1645.1157822048597,441.16367216099457
oberved,0.22,20.228628575547496,37.95800434612449,1641.2005638526512,440.770266590437
oberved,0.23,20.188882546313316,37.96963624188162,1618.1723997279335,425.4320135012033
oberved,0.24,20.130706446502018,37.98751011970774,1578.9611592098624,399.7962060336937
oberved,0.25,20.074793744158402,38.00564967056341,1540.1930714421392,375.70614328107405
oberved,0.26,20.01230272841554,38.02705165169536,1498.4772249578075,352.16531576448125
oberved,0.27,19.70355227834451,38.13728044678555,1187.5810145797673,209.47597934175778
oberved,0.28,19.541953660691487,38.19877179820717,1126.6980424867488,195.7684031038711
oberved,0.29,19.511229841053684,38.21100505295003,1116.9825645673395,194.17838247533638
oberved,0.3,19.48334459203885,38.222671382560854,1110.4681066999801,193.13427072942247
oberved,0.31,19.45696340350547,38.23424691150041,1104.9819672361955,192.18345905758235
oberved,0.32,18.961882457437635,38.46435860115828,1034.70370051903,177.9349887487423
oberved,0.33,18.90945995104574,38.48962861256031,989.4966342186145,162.24915025759353
oberved,0.34,18.85508401831254,38.51703177622043,940.8062944320671,146.30729862897243
oberved,0.35,18.7823718339853,38.55532557914182,867.687383821435,123.58599724585864
oberved,0.36,18.71822797772728,38.590622558783714,801.7268864873329,103.91656994469302
oberved,0.37,18.45613781989767,38.743700745516314,779.7000336063702,81.72102146438196
oberved,0.38,18.399501080393982,38.777475447404846,729.0423219095886,67.31882102247806
oberved,0.39,18.376063925331742,38.79212757066931,714.9992625520335,62.932879196187116
oberved,0.4,18.35646958758963,38.80491436139776,706.1988821814537,59.66802030110681
oberved,0.41,18.345945195764408,38.812019232833066,702.991850431094,58.287018875089586
oberved,0.42,18.340968371313142,38.815579192092684,701.6211441182746,58.084033739199946
oberved,0.43,18.323909190977275,38.82823473417791,695.6049540766185,56.28314252795138
oberved,0.44,18.29941130445018,38.84709698506212,690.0443820103237,54.445798277297506
oberved,0.45,18.275756508356068,38.86606190332604,687.5261380227572,53.47274103134078
oberved,0.46,18.253071079229706,38.884999634473246,687.385288665118,53.34544216588012
oberved,0.47,18.23130547719498,38.903915975770985,692.9193384055304,54.044504729812004
oberved,0.48,18.18788042323292,38.94280376022891,679.7938451212884,53.58630683737141
oberved,0.49,18.1800083459418,38.950216749827305,675.7943279973749,53.430223891425875
oberved,0.5,18.173849331106787,38.956239137258905,673.1920291643638,53.349279027472726
oberved,0.51,18.167784443390655,38.96242614223617,671.5392947852158,53.29199399049574
oberved,0.52,18.16260747423243,38.96791849597025,670.6662259139339,53.24375053269161
oberved,0.53,18.157933977161143,38.97308362245734,670.1936806509119,53.204543698473124
oberved,0.54,18.15324822466649,38.97848217008523,667.8759456618524,53.04830373678714
oberved,0.55,18.148100025638218,38.98464833747555,664.6578106484443,52.836211668368556
oberved,0.56,18.14073639091857,38.99387756186272,665.473748140248,53.17485182899145
oberved,0.57,18.12677192047658,39.012014332452225,679.4119972871061,55.5030138833186
oberved,0.58,18.113342728501685,39.0301822751438,696.0981278714834,58.524906350765946
oberved,0.59,18.10750455900926,39.03837724551424,696.7842034897875,58.98640580869387
oberved,0.6,18.103392063151258,39.04441527973182,694.4275690042859,58.877583053949046
oberved,0.61,18.10100915104008,39.048064877810035,692.4152760758772,58.7880189702398
oberved,0.62,18.09871839879362,39.05172395676216,690.4803259824018,58.712923134823626
oberved,0.63,18.096516682412016,39.05539331326419,688.6367558701129,58.652127165416
oberved,0.64,18.094401065833097,39.05907373931234,686.894272035357,58.605466126809596
oberved,0.65,18.09236878832425,39.06276602342443,685.5885423882393,58.572776312562716
oberved,0.66,18.090417252952285,39.0664709517967,684.774789291816,58.55390308740448
oberved,0.67,18.089328861254778,39.068611029144506,684.5230388730845,58.54924209512674
oberved,0.68,18.089328861254778,39.068611029144506,684.5230388730845,58.54924209512674
oberved,0.69,18.089328861254778,39.068611029144506,684.5230388730845,58.54924209512674
oberved,0.7,18.089328861254778,39.068611029144506,684.5230388730845,58.54924209512674
oberved,0.71,18.089328861254778,39.068611029144506,684.5230388730845,58.54924209512674
oberved,0.72,18.089328861254778,39.068611029144506,684.5230388730845,58.54924209512674
oberved,0.73,18.089328861254778,39.068611029144506,684.5230388730845,58.54924209512674
oberved,0.74,18.089328861254778,39.068611029144506,684.5230388730845,58.54924209512674
oberved,0.75,18.089328861254778,39.068611029144506,684.5230388730845,58.54924209512674
oberved,0.76,18.089328861254778,39.068611029144506,684.5230388730845,58.54924209512674
oberved,0.77,18.089328861254778,39.068611029144506,684.5230388730845,58.54924209512674
oberved,0.78,18.089328861254778,39.068611029144506,684.5230388730845,58.54924209512674
oberved,0.79,18.088316516800695,39.07232963548097,682.1410307242752,58.47677578822681
oberved,0.8,18.087105173709965,39.07702712887131,679.1736538136761,58.40664023743241
oberved,0.81,18.085960100370052,39.08175407389798,676.4096878445089,58.35967090515919
oberved,0.82,18.084880154534027,39.08651152201105,674.3062747246873,58.335742973858586
oberved,0.83,18.08386427002845,39.09130054211168,674.3140104735774,58.33473022769145
oberved,0.84,18.083039412544732,39.09545387729787,675.8465989349492,58.35214676612149
oberved,0.85,18.083039412544732,39.09545387729787,675.8465989349492,58.35214676612149
oberved,0.86,18.083039412544732,39.09545387729787,675.8465989349492,58.35214676612149
oberved,0.87,18.083039412544732,39.09545387729787,675.8465989349492,58.35214676612149
oberved,0.88,18.083039412544732,39.09545387729787,675.8465989349492,58.35214676612149
oberved,0.89,18.083039412544732,39.09545387729787,675.8465989349492,58.35214676612149
oberved,0.9,18.083039412544732,39.09545387729787,675.8465989349492,58.35214676612149
oberved,0.91,18.083039412544732,39.09545387729787,675.8465989349492,58.35214676612149
oberved,0.92,18.083039412544732,39.09545387729787,675.8465989349492,58.35214676612149
oberved,0.93,18.083039412544732,39.09545387729787,675.8465989349492,58.35214676612149
oberved,0.94,18.083039412544732,39.09545387729787,675.8465989349492,58.35214676612149
oberved,0.95,18.083039412544732,39.09545387729787,675.8465989349492,58.35214676612149
oberved,0.96,18.083039412544732,39.09545387729787,675.8465989349492,58.35214676612149
oberved,0.97,18.083039412544732,39.09545387729787,675.8465989349492,58.35214676612149
oberved,0.98,18.083039412544732,39.09545387729787,675.8465989349492,58.35214676612149
oberved,0.99,18.083039412544732,39.09545387729787,675.8465989349492,58.35214676612149
oberved,1.0,18.083039412544732,39.09545387729787,675.8465989349492,58.35214676612149
