Model,Alpha,Wiring Cost,Conduction Delay,Total Orthogonal Distance,Total Squared Orthogonal Distance
oberved,0.0,45.74280970306079,38.45473916824203,7744.704665629044,3561.948350986413
oberved,0.01,43.365844946510876,38.46204199143159,7732.525943362369,3557.307817796358
oberved,0.02,42.498512086961355,38.47507259998721,7724.873348244179,3553.3018150644248
oberved,0.03,42.06465443670684,38.48506095767284,7712.280037832614,3548.4496733677315
oberved,0.04,41.84867679146144,38.493209154735005,7709.056509653282,3546.477078895934
oberved,0.05,41.6078042452399,38.50489762087853,7702.03607678948,3541.632589918744
oberved,0.06,41.16790750776355,38.53020677042897,7687.47497983307,3531.977938505358
oberved,0.07,41.018650115049034,38.540952514913606,7636.5493574289185,3459.802071927792
oberved,0.08,39.85184941951113,38.63646150314276,7478.229772916003,3287.4765057239406
oberved,0.09,39.29707059400672,38.68762286458557,7313.572953746075,3081.053863219913
oberved,0.1,39.15461818065256,38.70253205606938,7303.0115943174305,3072.7753627294887
oberved,0.11,38.4908049809293,38.78086808851743,7209.788676409239,2977.907638310303
oberved,0.12,38.13322372338517,38.82700532513434,7199.10611418722,2964.747021179371
oberved,0.13,37.78026416897037,38.87697519876715,7057.938166051909,2807.0739472342916
oberved,0.14,37.66813226599985,38.8944473990636,7046.995597250467,2797.0661840233406
oberved,0.15,37.43736740953977,38.933879936703825,6973.400793431545,2719.2912337437906
oberved,0.16,37.20160019495492,38.97690551104165,6927.5136179953115,2680.3002109426575
oberved,0.17,37.09397853214467,38.99819811084985,6909.636419430258,2671.122826390116
oberved,0.18,36.98389501861556,39.02162884433706,6888.427323045076,2658.5270974233913
oberved,0.19,36.55934335052711,39.11909704889436,6657.205998632264,2430.109861977094
oberved,0.2,36.41508701469422,39.154267393069404,6625.189509194789,2403.5441508496397
oberved,0.21,36.3242621691938,39.1776798736002,6603.643976799741,2387.594062362404
oberved,0.22,36.222977289084874,39.20534577860943,6577.791763380037,2372.033268311713
oberved,0.23,36.164173471802,39.22248880100826,6559.326031350801,2359.483719234292
oberved,0.24,35.81834071515989,39.3280499698381,6209.098617435937,2061.362777550372
oberved,0.25,35.57874559876667,39.406150615835706,6123.866776210436,2020.5462741751498
oberved,0.26,35.21696219798304,39.52978145271948,6149.339525259882,1985.0087157502637
oberved,0.27,35.11207257598613,39.56742412751279,6187.157045374012,1982.6360444890195
