Model,Alpha,Wiring Cost,Conduction Delay,Total Orthogonal Distance,Total Squared Orthogonal Distance
oberved,0.0,36.79017731094271,29.156714709348403,659.055323194073,107.05933613910946
oberved,0.01,26.0023664447743,29.202667108849173,647.4304367082825,103.68547213474862
oberved,0.02,20.474010453455186,29.284321497044903,626.7130206638656,96.5877324650622
oberved,0.03,18.498007283504098,29.33743162223416,613.3766443924492,92.22556185293027
oberved,0.04,17.38140867239531,29.3776566120134,597.8804860276159,87.63811688056083
oberved,0.05,16.372757913400086,29.427121912557144,575.6933359959733,81.12144570637538
oberved,0.06,15.873248328217674,29.45597937784926,563.3105295790635,77.64338221555538
oberved,0.07,15.396754105093553,29.48884563557308,552.3295618449647,74.5396151884736
oberved,0.08,15.001507472876396,29.521428751221396,536.1568739523728,70.18618873713136
oberved,0.09,14.751667875758297,29.54424327447683,529.2495543583843,68.02875550696952
oberved,0.1,14.390403358251534,29.582280421469683,498.4336368832939,62.64043573559043
oberved,0.11,14.128834833802143,29.613029303842477,486.5480292626834,59.81413581281579
oberved,0.12,13.794214108225061,29.65554412617942,469.5740929127543,55.14083188280736
oberved,0.13,13.606449345673171,29.68273083874332,458.38196615050384,52.50726819908979
oberved,0.14,13.508254765610477,29.69803487340005,451.88065743268413,51.32460355689304
oberved,0.15,13.395752173867532,29.71715622520135,445.22580971748243,49.728046586882265
oberved,0.16,13.27321255757106,29.739634991829252,437.2919816002467,47.848655469328776
oberved,0.17,13.13469732925779,29.767072140128988,427.31083179241375,45.3579844766779
oberved,0.18,13.004608347005757,29.794824419751137,416.7111339527822,43.30757037161976
oberved,0.19,12.90354534115915,29.817741949855666,406.2046219479366,41.459502958870466
oberved,0.2,12.79730453128026,29.843525180393584,394.11070013361064,39.20223658746535
oberved,0.21,12.671214005975443,29.876262844398656,379.8602811385247,37.24798363594044
oberved,0.22,12.600356475930855,29.895687751238754,370.3831380150169,35.90593586472954
oberved,0.23,12.409877583383807,29.95138224662284,344.31640788025254,31.770984815204926
oberved,0.24,12.35633504937715,29.967804060155135,337.8490212145894,30.644994595354998
oberved,0.25,12.30972034819958,29.982927054259093,331.86358137862385,29.65262805420437
oberved,0.26,12.266035767147814,29.99787620012264,325.9358525210803,28.697072486439673
oberved,0.27,12.225002440394167,30.012667493025642,320.06225818869075,27.77693116421709
