Model,Alpha,Wiring Cost,Conduction Delay,Total Orthogonal Distance,Total Squared Orthogonal Distance
oberved,0.0,100.36926362675798,91.41735908116962,18204.147864679875,11746.80122534508
oberved,0.01,95.37763738995987,91.4405563662613,18133.53241780317,11694.616004913181
oberved,0.02,92.02409259693394,91.49050118498255,18131.734714959057,11693.288965733682
oberved,0.03,83.3345802851261,91.72471473610393,18096.565395778965,11667.096843026637
oberved,0.04,81.4004704479499,91.78657731702747,17966.349257470407,11521.816839220362
oberved,0.05,77.15312864468902,91.98641539415846,17790.38924744981,11349.439274266164
oberved,0.06,76.08987891051125,92.05094429441536,17766.231021082865,11326.622330292948
oberved,0.07,73.99778230326953,92.18646922608598,17755.055245335247,11312.564158215731
oberved,0.08,71.43094007643565,92.39539358949743,17013.561440291498,10529.300773274077
oberved,0.09,70.8428122066239,92.44950833919705,16947.26475388446,10474.480648348726
oberved,0.1,69.22521856174264,92.61279098165325,16539.94617109916,10057.067880115133
oberved,0.11,66.01286859918609,92.98883363955689,15907.315733692601,9518.515453399988
oberved,0.12,65.52300568426675,93.05396110451261,15712.330165828953,9400.942330882752
oberved,0.13,64.88585708717572,93.14356165490216,15612.46232556694,9332.072133684447
oberved,0.14,63.8628384478165,93.302754787976,15329.981108106154,8997.18017667501
oberved,0.15,63.43730008637334,93.37652928460466,15176.163275042753,8862.996508734035
oberved,0.16,62.96421513662118,93.46313585242088,15072.432176637938,8715.535274282003
oberved,0.17,62.42300766964146,93.57079421235288,14817.64924198908,8532.79667048182
oberved,0.18,62.19437274223339,93.61925837643213,14749.557336344853,8491.390843769668
oberved,0.19,61.963726167544316,93.67133346182389,14705.487466734912,8462.318845072277
oberved,0.2,61.576374545300574,93.76434362325202,14682.066199235813,8392.23138251997
oberved,0.21,61.057282527079636,93.89571625839898,14471.56503643371,7924.824625428886
oberved,0.22,60.631745254396726,94.01295274578575,14164.059346183114,7701.587065086696
oberved,0.23,59.76238698314948,94.26784911019668,13653.023075720297,7357.804145391264
oberved,0.24,59.38295893888378,94.38296947583123,13639.121683990319,7309.080553100108
oberved,0.25,59.29424422595775,94.41182259229193,13593.180609555982,7262.763522176834
oberved,0.26,59.189817111849386,94.44755823597386,13523.116328562308,7211.185478001278
oberved,0.27,58.91004779621368,94.54880382833159,13419.979579602028,7126.750295393162
oberved,0.28,58.78635343454746,94.59571990314936,13406.1929843123,7093.098819659643
oberved,0.29,58.49046043907302,94.71388901941326,13432.401968517688,7083.932266863683
oberved,0.3,58.07595391182119,94.88937344663525,13197.931738344647,6752.474600456261
oberved,0.31,57.91821085911852,94.95828874741875,13064.056520403645,6674.769507665531
oberved,0.32,57.40597624969143,95.1931845313542,12429.075645403316,5982.17580708505
oberved,0.33,57.16697161490795,95.30848856696956,12091.964682655967,5654.659020772629
oberved,0.34,57.04978174691099,95.36742466574457,11895.959467328064,5532.190309840795
oberved,0.35,56.92010202925188,95.43580813773845,11726.463500080887,5426.635537038024
oberved,0.36,56.54305679525912,95.64563538111327,11349.970362000633,5036.197434037476
oberved,0.37,56.26134264290961,95.80673386680792,11230.66393738717,4941.216182776637
oberved,0.38,56.162744538356655,95.86585755377003,11155.819004763149,4905.45543184845
oberved,0.39,55.918164062156855,96.01787846970015,10997.320104112541,4784.427232839659
oberved,0.4,55.83916664418049,96.06940463106838,10957.919209515698,4728.182277092615
oberved,0.41,55.62960501236429,96.21071359965747,10746.1005579837,4405.316735930447
oberved,0.42,55.464932339177096,96.32942775344142,10490.085547384397,4134.78186695213
oberved,0.43,55.156045022917226,96.56029084632391,10495.400481746894,4125.286159264518
oberved,0.44,54.95241921620795,96.71877683653419,10308.99630868098,3938.9876172091454
oberved,0.45,54.66629672265656,96.94876747540309,9631.139687752342,3558.2157095292437
oberved,0.46,54.62223075575043,96.98555361814527,9583.216861732135,3529.8986727425563
oberved,0.47,54.54342501796405,97.05425065846673,9500.013544161777,3455.6430769657145
oberved,0.48,54.45485102223778,97.13440967920818,9398.567464627682,3366.415676094041
oberved,0.49,54.340225605277624,97.24250103611917,9305.899838059651,3282.642369851439
oberved,0.5,54.240270672936596,97.34032876413379,9123.081418058924,3180.8970126763597
oberved,0.51,54.1156694975388,97.46756159205002,8849.272202132177,3086.5007922178174
oberved,0.52,53.959061160671844,97.63383114745788,8485.120007209996,2969.4270110790385
oberved,0.53,53.830770085867606,97.77537020932905,8283.7900527646,2860.0928704258267
oberved,0.54,53.4914229020687,98.16264625232704,7916.278170325333,2683.2689360358495
oberved,0.55,53.387954108845356,98.2865905075104,7889.999901370117,2604.6553583619607
oberved,0.56,53.12894367355041,98.6099463901365,7586.472777476264,2451.2995966697217
oberved,0.57,52.997911462096454,98.78116665180947,7282.623016370908,2281.4652437970954
oberved,0.58,52.94116373836894,98.8579868538433,7179.838039071538,2236.97158148898
oberved,0.59,52.88276930257287,98.9402976640336,7068.904192941464,2202.56756198218
oberved,0.6,52.662536495563714,99.2653699318895,7043.882033432173,2098.6059530261555
oberved,0.61,52.56132296352138,99.42130781011367,6750.7258290346945,2023.0903829080755
oberved,0.62,52.5345396901267,99.46413773596265,6716.315530965092,1995.5208423043773
oberved,0.63,52.50569156908657,99.51224716701988,6674.877371819829,1961.2618243563234
oberved,0.64,52.47503447305233,99.5655796923597,6628.884157813682,1926.3791819706275
oberved,0.65,52.43302568144174,99.64196609574769,6648.842963669456,1923.5543882136699
oberved,0.66,52.39549786765159,99.71310402756862,6702.990375377629,1931.9031058161875
oberved,0.67,52.37596411771456,99.75190293624894,6669.699109500843,1900.710121387585
oberved,0.68,52.356512327450105,99.79230113532871,6635.070706348934,1869.1420166822788
oberved,0.69,52.31837026239971,99.8747431129561,6528.3935434413315,1757.019719540549
oberved,0.7,52.30056004590392,99.9153254393155,6493.199621200372,1727.3922733834902
oberved,0.71,52.27519771656719,99.97606558575357,6528.45079623927,1710.00148386264
oberved,0.72,52.25458377219863,100.02758636865964,6545.699446123827,1691.8052913151978
oberved,0.73,52.24332428744191,100.0572634709091,6512.33735873704,1665.8544683355617
oberved,0.74,52.235176860895876,100.07986022351682,6485.061492849093,1641.2669710130044
oberved,0.75,52.21161062102682,100.14869840157527,6379.815005829397,1546.0346536305137
oberved,0.76,52.13932429705356,100.37099481460547,6445.350814523029,1546.2823584241157
oberved,0.77,52.13025466800201,100.40051833047626,6411.263630060445,1523.5524360035922
oberved,0.78,52.121634021344974,100.4302106600337,6377.1518649156515,1501.3827879340824
oberved,0.79,52.11345345546009,100.46007824046801,6343.0375396188065,1479.7764290193206
oberved,0.8,52.10666631668856,100.48635155144429,6312.166139370562,1460.4900420864751
oberved,0.81,52.097581341408784,100.52395183063668,6270.369860096069,1438.134227781464
oberved,0.82,52.08482139624671,100.58024067721004,6211.162198839457,1409.395259131425
oberved,0.83,52.07220505828016,100.63971583977657,6149.299616904142,1380.6567326830618
oberved,0.84,52.06226561788746,100.68992263050531,6103.706988384171,1364.6623866825266
oberved,0.85,52.05427722824841,100.73339488322243,6066.957692696319,1353.5250343728808
oberved,0.86,52.02162462235384,100.92160807564895,5890.149815751166,1317.1567113366702
oberved,0.87,52.01631053728333,100.9557909824965,5866.364453896023,1309.52511677711
oberved,0.88,52.012416918222875,100.98284096893947,5853.908194778115,1303.7123546359678
oberved,0.89,52.009730135965,101.00351691875173,5846.680200576314,1299.1068805953917
oberved,0.9,51.986389440360576,101.20226323013269,5815.603590110895,1269.0893734405352
oberved,0.91,51.98391249400185,101.22569486459614,5812.626347515904,1266.246569380191
oberved,0.92,51.982633058819545,101.23925882862828,5805.990499550436,1262.888422283976
oberved,0.93,51.982067213751236,101.24623739478876,5800.350430986593,1260.4789972590686
oberved,0.94,51.97788299372569,101.30316603386068,5753.700050227046,1242.7986299556176
oberved,0.95,51.977471700778295,101.31023260698372,5747.876348557162,1240.8730234576933
