Model,Alpha,Wiring Cost,Conduction Delay,Total Orthogonal Distance,Total Squared Orthogonal Distance
oberved,0.0,12.935594090567257,4.276024780177549,2216.0035294272984,788.5957526437934
oberved,0.01,12.935594090567257,4.276024780177549,2216.0035294272984,788.5957526437934
oberved,0.02,12.935594090567257,4.276024780177549,2216.0035294272984,788.5957526437934
oberved,0.03,12.935594090567257,4.276024780177549,2216.0035294272984,788.5957526437934
oberved,0.04,12.935594090567257,4.276024780177549,2216.0035294272984,788.5957526437934
oberved,0.05,12.935594090567257,4.276024780177549,2216.0035294272984,788.5957526437934
oberved,0.06,12.935594090567257,4.276024780177549,2216.0035294272984,788.5957526437934
oberved,0.07,12.935594090567257,4.276024780177549,2216.0035294272984,788.5957526437934
oberved,0.08,12.935594090567257,4.276024780177549,2216.0035294272984,788.5957526437934
oberved,0.09,12.935594090567257,4.276024780177549,2216.0035294272984,788.5957526437934
oberved,0.1,12.935594090567257,4.276024780177549,2216.0035294272984,788.5957526437934
oberved,0.11,12.935594090567257,4.276024780177549,2216.0035294272984,788.5957526437934
oberved,0.12,12.935594090567257,4.276024780177549,2216.0035294272984,788.5957526437934
oberved,0.13,12.935594090567257,4.276024780177549,2216.0035294272984,788.5957526437934
oberved,0.14,12.933477309006472,4.276369030761089,2218.6329149010335,790.1123812206598
oberved,0.15,12.849563715002738,4.290590866753096,2327.9688180982894,856.0606705654254
oberved,0.16,12.773922627514207,4.30445803190746,2435.8937419451768,926.4156427050499
oberved,0.17,12.705316030327973,4.318008238663444,2542.594446984018,1000.7319435582834
oberved,0.18,12.70203492080822,4.318681469532358,2547.927459256547,1004.5642279851718
oberved,0.19,12.70203492080822,4.318681469532358,2547.927459256547,1004.5642279851718
oberved,0.2,12.70203492080822,4.318681469532358,2547.927459256547,1004.5642279851718
oberved,0.21,12.70203492080822,4.318681469532358,2547.927459256547,1004.5642279851718
oberved,0.22,12.70203492080822,4.318681469532358,2547.927459256547,1004.5642279851718
oberved,0.23,12.70203492080822,4.318681469532358,2547.927459256547,1004.5642279851718
oberved,0.24,12.70203492080822,4.318681469532358,2547.927459256547,1004.5642279851718
oberved,0.25,12.70203492080822,4.318681469532358,2547.927459256547,1004.5642279851718
oberved,0.26,12.70203492080822,4.318681469532358,2547.927459256547,1004.5642279851718
oberved,0.27,12.70203492080822,4.318681469532358,2547.927459256547,1004.5642279851718
oberved,0.28,12.70203492080822,4.318681469532358,2547.927459256547,1004.5642279851718
oberved,0.29,12.70203492080822,4.318681469532358,2547.927459256547,1004.5642279851718
oberved,0.3,12.70203492080822,4.318681469532358,2547.927459256547,1004.5642279851718
oberved,0.31,12.70203492080822,4.318681469532358,2547.927459256547,1004.5642279851718
oberved,0.32,12.70203492080822,4.318681469532358,2547.927459256547,1004.5642279851718
oberved,0.33,12.70203492080822,4.318681469532358,2547.927459256547,1004.5642279851718
oberved,0.34,12.70203492080822,4.318681469532358,2547.927459256547,1004.5642279851718
oberved,0.35,12.70203492080822,4.318681469532358,2547.927459256547,1004.5642279851718
oberved,0.36,12.70203492080822,4.318681469532358,2547.927459256547,1004.5642279851718
oberved,0.37,12.70203492080822,4.318681469532358,2547.927459256547,1004.5642279851718
oberved,0.38,12.70203492080822,4.318681469532358,2547.927459256547,1004.5642279851718
oberved,0.39,12.70203492080822,4.318681469532358,2547.927459256547,1004.5642279851718
oberved,0.4,12.70203492080822,4.318681469532358,2547.927459256547,1004.5642279851718
oberved,0.41,12.686380407969043,4.329403114992953,2599.534433578042,1042.2922289760331
oberved,0.42,12.678518820068177,4.334906932946367,2625.8999960435667,1062.1004550172318
oberved,0.43,12.678518820068177,4.334906932946367,2625.8999960435667,1062.1004550172318
oberved,0.44,12.678518820068177,4.334906932946367,2625.8999960435667,1062.1004550172318
oberved,0.45,12.678518820068177,4.334906932946367,2625.8999960435667,1062.1004550172318
oberved,0.46,12.678518820068177,4.334906932946367,2625.8999960435667,1062.1004550172318
oberved,0.47,12.678518820068177,4.334906932946367,2625.8999960435667,1062.1004550172318
oberved,0.48,12.678518820068177,4.334906932946367,2625.8999960435667,1062.1004550172318
oberved,0.49,12.678518820068177,4.334906932946367,2625.8999960435667,1062.1004550172318
oberved,0.5,12.678518820068177,4.334906932946367,2625.8999960435667,1062.1004550172318
oberved,0.51,12.678518820068177,4.334906932946367,2625.8999960435667,1062.1004550172318
oberved,0.52,12.678518820068177,4.334906932946367,2625.8999960435667,1062.1004550172318
oberved,0.53,12.678518820068177,4.334906932946367,2625.8999960435667,1062.1004550172318
oberved,0.54,12.678518820068177,4.334906932946367,2625.8999960435667,1062.1004550172318
oberved,0.55,12.678518820068177,4.334906932946367,2625.8999960435667,1062.1004550172318
oberved,0.56,12.678518820068177,4.334906932946367,2625.8999960435667,1062.1004550172318
oberved,0.57,12.678518820068177,4.334906932946367,2625.8999960435667,1062.1004550172318
oberved,0.58,12.678518820068177,4.334906932946367,2625.8999960435667,1062.1004550172318
oberved,0.59,12.678518820068177,4.334906932946367,2625.8999960435667,1062.1004550172318
oberved,0.6,12.678518820068177,4.334906932946367,2625.8999960435667,1062.1004550172318
oberved,0.61,12.678518820068177,4.334906932946367,2625.8999960435667,1062.1004550172318
oberved,0.62,12.678518820068177,4.334906932946367,2625.8999960435667,1062.1004550172318
oberved,0.63,12.678518820068177,4.334906932946367,2625.8999960435667,1062.1004550172318
oberved,0.64,12.678518820068177,4.334906932946367,2625.8999960435667,1062.1004550172318
oberved,0.65,12.678518820068177,4.334906932946367,2625.8999960435667,1062.1004550172318
oberved,0.66,12.678518820068177,4.334906932946367,2625.8999960435667,1062.1004550172318
oberved,0.67,12.678518820068177,4.334906932946367,2625.8999960435667,1062.1004550172318
oberved,0.68,12.673751313182786,4.344847427975977,2641.2538133575504,1073.0123168271662
oberved,0.69,12.668206734273454,4.356904198353285,2659.6767429436163,1086.475395227535
oberved,0.7,12.662893132626529,4.3690117612360915,2677.9573922465834,1100.2341093998493
oberved,0.71,12.657804331694066,4.3811726605932275,2696.0971804209453,1114.2809576066045
oberved,0.72,12.652934515771962,4.393389453139171,2714.097467920234,1128.6085702685914
oberved,0.73,12.64827820959815,4.4056647114829275,2731.9595484972774,1143.2096903404886
oberved,0.74,12.643830259564012,4.418001027246566,2749.6846248548422,1158.0771514980404
oberved,0.75,12.639585816402878,4.430401014164274,2767.2739076345356,1173.2039308321296
oberved,0.76,12.6355403192333,4.442867311172342,2784.7284810055953,1188.5830765114374
oberved,0.77,12.631689480847038,4.455402585500172,2802.049385824292,1204.207723345064
oberved,0.78,12.62802927414258,4.468009535772084,2819.2376283517324,1220.071114762677
oberved,0.79,12.62455591961486,4.480690895129531,2836.294138337357,1236.1665496299593
oberved,0.8,12.621265873820551,4.49344943438315,2853.219815513628,1252.4874300659612
oberved,0.81,12.618155818746153,4.506287965204013,2870.015503587606,1269.0272202459878
oberved,0.82,12.615222652013209,4.5192093433633795,2886.6819599190576,1285.7794368641955
oberved,0.83,12.612463477861262,4.532216472030314,2903.219969970279,1302.7376832987998
oberved,0.84,12.610331400217358,4.542935372209393,2916.66952567473,1316.7756655692929
oberved,0.85,12.610331400217358,4.542935372209393,2916.66952567473,1316.7756655692929
oberved,0.86,12.610331400217358,4.542935372209393,2916.66952567473,1316.7756655692929
oberved,0.87,12.610331400217358,4.542935372209393,2916.66952567473,1316.7756655692929
oberved,0.88,12.610331400217358,4.542935372209393,2916.66952567473,1316.7756655692929
oberved,0.89,12.610331400217358,4.542935372209393,2916.66952567473,1316.7756655692929
