Model,Alpha,Wiring Cost,Conduction Delay,Total Orthogonal Distance,Total Squared Orthogonal Distance
oberved,0.0,24.172210269677315,18.415725463349474,1483.272768382731,298.01214988350205
oberved,0.01,23.876639503440607,18.418125848999995,1483.2437403705144,298.0076627867776
oberved,0.02,21.1744477992185,18.461246186321517,1490.5636629674168,298.6633677600804
oberved,0.03,19.03564094815404,18.518111302479777,1492.8058103362107,292.70400292462625
oberved,0.04,18.7812540815532,18.52717657416489,1495.542180737136,293.10403066327905
oberved,0.05,18.363248287809895,18.54604452755179,1501.6935114597109,295.98871156526707
oberved,0.06,18.31172279038358,18.548847830086718,1501.7939459560632,296.0238673048199
oberved,0.07,17.89896139254204,18.575503845127564,1502.0897606085832,296.09146162372275
oberved,0.08,17.458148585332328,18.609059700809574,1502.6502046106295,296.2965762552135
oberved,0.09,17.311786419398175,18.622646110355767,1500.210108714071,295.1454571264285
oberved,0.1,17.242706582015522,18.629885772770027,1500.1138675423108,295.11857177257934
oberved,0.11,17.21833763048524,18.63265264338976,1500.063175872513,295.10200443053327
oberved,0.12,17.21833763048524,18.63265264338976,1500.063175872513,295.10200443053327
oberved,0.13,16.421398515952557,18.74326122657892,1496.595872488137,293.3951249467362
oberved,0.14,16.358389746662937,18.753017328060842,1503.499623065848,294.0734719375319
oberved,0.15,16.31312003364797,18.76065829567897,1506.507311780293,293.61048584569403
oberved,0.16,16.285525793610915,18.765717105601038,1503.7749629547102,292.32324261163063
oberved,0.17,16.253190931909536,18.77214405612682,1501.1147782398443,291.0866502339905
oberved,0.18,16.20918020090412,18.781480605589508,1500.5009982077324,290.91790122071893
oberved,0.19,15.375752799585648,18.97349669046357,1429.9908808906487,267.0007319813978
oberved,0.2,15.308859150383034,18.989659727249546,1426.39865652709,266.220867074638
oberved,0.21,15.26785449959563,19.000229748953885,1423.0327823625296,265.56975499703356
oberved,0.22,14.846959394829444,19.11634870139894,1411.0696738634904,262.6820300182956
oberved,0.23,14.826419676596556,19.122310186224702,1407.866442989166,262.1283552296743
oberved,0.24,14.776459598337313,19.13768955923257,1399.459248484552,260.82343720293875
oberved,0.25,14.73784534669382,19.150217282466446,1396.0720385322838,260.2690437622267
oberved,0.26,14.701627024627161,19.162611426268946,1392.6912546077106,259.72884855988457
oberved,0.27,14.667606823264379,19.17487469622015,1389.3161851838322,259.20269602416715
oberved,0.28,14.635587228636275,19.187017732029815,1385.9504512879435,258.69025911902094
oberved,0.29,14.571148475783017,19.21296298160893,1381.6738527366779,257.70375204244294
oberved,0.3,14.543107270034756,19.22469455871517,1378.2485469914122,257.17685763966847
oberved,0.31,14.516579392223644,19.236334443366964,1374.852117786791,256.66381312242396
oberved,0.32,14.49144651369857,19.24789017023406,1371.5615026209814,256.1643610037183
oberved,0.33,14.467603034918026,19.25936874144636,1368.4033739777117,255.67826207772092
oberved,0.34,14.442267331433987,19.272147010742994,1364.6614227354798,254.8112644979135
oberved,0.35,14.389613443016714,19.299898029516626,1310.1427248586374,235.5767845571453
oberved,0.36,14.354409322828031,19.31926758022296,1254.249841102397,217.49091472817406
oberved,0.37,14.313742904590281,19.342668306881478,1198.508859956667,201.42322530173126
oberved,0.38,14.271803986803652,19.367828904567478,1145.1998871880385,187.42844063859843
oberved,0.39,14.117959734617115,19.464786952399106,1099.6855825078023,176.63389405585218
oberved,0.4,14.099086854640916,19.477126267587774,1096.143342078581,175.2996724762813
oberved,0.41,14.078128114735177,19.491390937363374,1091.988677679644,173.94307514462076
oberved,0.42,14.058073719128249,19.50561625694636,1088.1899809701883,172.59687705349117
