Model,Alpha,Wiring Cost,Conduction Delay,Total Orthogonal Distance,Total Squared Orthogonal Distance
oberved,0.0,23.888900722386182,18.190471492343963,2610.856852860561,728.8209152605391
oberved,0.01,23.68947343268467,18.19217738038546,2610.8568528605606,728.820915260539
oberved,0.02,23.4908665299621,18.194703655405895,2610.8452657792905,728.8191378617264
oberved,0.03,23.322072855468384,18.19962219529097,2608.4811392804468,727.3064007158191
oberved,0.04,21.66729265150566,18.254641849522585,2606.2600202965273,726.596934375517
oberved,0.05,20.478967338617974,18.307861874358565,2564.6283970665113,691.5711056903352
oberved,0.06,18.661044277038915,18.41234056827068,2516.176397969192,664.7242556224043
oberved,0.07,18.641729948538675,18.413615511232543,2516.1515874242855,664.720145334723
oberved,0.08,18.604209592087194,18.41665774378354,2516.086389860043,664.7091218840952
oberved,0.09,18.365162215059264,18.43761733765453,2514.98480518426,664.5161097575846
oberved,0.1,18.341997991063327,18.440082008951734,2513.548959147871,663.667860011205
oberved,0.11,18.24319585114092,18.451659444166193,2495.187687529343,652.0867747325069
oberved,0.12,18.13678906672575,18.465391336591132,2477.04583613382,641.1767584141147
oberved,0.13,18.11127993193952,18.468957670101652,2472.9622172994586,638.8074624957164
oberved,0.14,18.10209693607799,18.47038979998192,2472.774598213317,638.7763550182686
oberved,0.15,18.09387763076165,18.471782823526734,2472.5866200563223,638.7454758806065
oberved,0.16,17.636091960532813,18.55651588251236,2344.1790600511263,545.3901097464922
oberved,0.17,17.594407258685035,18.564748856479365,2330.3106625616224,536.7083002745492
oberved,0.18,17.55639316184904,18.572808845311535,2316.6584426488103,528.4099938543233
oberved,0.19,17.545330408975598,18.57528604024459,2314.0668497016695,526.9304419004147
oberved,0.2,17.239873522797364,18.649458095021334,2205.122767781073,469.1508034378917
oberved,0.21,16.454494627817077,18.84807499773933,2111.218347225429,437.99023965605545
oberved,0.22,16.446092028470268,18.85039310494806,2110.7486841033415,437.9017308483002
oberved,0.23,16.39907991508846,18.864103417583564,2092.1788454681987,428.9265921952154
oberved,0.24,16.222691369579195,18.91859941852754,2029.7778331989014,410.0020814082866
oberved,0.25,16.167314924154947,18.936564993537775,2003.4606989047018,397.29666169457226
oberved,0.26,16.115412588397753,18.954326308152964,1977.4112741634272,385.1366029112939
oberved,0.27,16.066660249445967,18.97190007519047,1951.616436543166,373.5031840863037
oberved,0.28,16.000203874687703,18.99705658589913,1911.804573454523,355.16487636016063
oberved,0.29,15.927287490931242,19.02616505343895,1865.1526803354152,337.5800787944512
oberved,0.3,15.887119222074546,19.042970220361767,1839.884679556394,327.9233814568275
oberved,0.31,15.850936688879543,19.05883449277196,1815.0660079668908,318.7785890162276
oberved,0.32,15.819575755825085,19.07325378725561,1790.8357333245303,310.1594327184343
oberved,0.33,15.797517708515127,19.08383979523923,1773.6784677499338,304.8925305334142
oberved,0.34,15.771707201288717,19.096779276098804,1759.9740298763306,301.57401845104715
oberved,0.35,15.752230626190684,19.10703662816554,1746.7949232209762,298.5170784767562
oberved,0.36,15.733688393867489,19.117240812129257,1733.7243581992348,295.6761521907488
oberved,0.37,15.716017907625563,19.12739669749658,1720.7588791748924,293.04562926790663
oberved,0.38,15.69916243124365,19.137508876885867,1707.8951889657326,290.6202046254349
oberved,0.39,15.683070407541145,19.147581693292487,1695.130433462477,288.39483472473785
oberved,0.4,15.607596947225794,19.196250662319393,1622.4856085126175,278.7681610319612
oberved,0.41,15.593446068268026,19.205881852757123,1616.5345991474132,277.9459829603014
oberved,0.42,15.536826954614313,19.246501533317105,1595.6749308507574,272.4467793986761
oberved,0.43,15.515484230325484,19.26227520408956,1583.1757586251115,267.82847274944106
oberved,0.44,15.49503732666583,19.278016181453072,1572.2061676536953,263.5397420855356
oberved,0.45,15.475438040449497,19.29372964859289,1562.8106611159526,259.5743462424681
oberved,0.46,15.44394944071854,19.320077766640328,1493.9663077229832,251.29464234569406
oberved,0.47,15.421937949149182,19.33914236165732,1471.1375404616215,246.5827068967398
oberved,0.48,15.401139902867833,19.357976223913738,1462.533353605281,243.09723897122467
oberved,0.49,15.382611115857053,19.37539626493167,1456.4110838898396,239.9929038689247
oberved,0.5,15.374783921584633,19.383064460340584,1463.5755704172539,240.4217513258247
oberved,0.51,15.367441671019673,19.39055454802495,1472.0300508116995,241.08704736024484
oberved,0.52,15.360385598353236,19.398046603205255,1481.1475746404165,241.89664295918672
oberved,0.53,15.353603134520743,19.405542549614218,1490.8141325799577,242.84751403473607
oberved,0.54,15.317932816645744,19.446793137367834,1621.510414017123,283.7419165767534
oberved,0.55,15.310668983271103,19.455389955957738,1659.2305513573053,299.23283326554554
oberved,0.56,15.30987109501515,19.45638501912461,1659.032736203916,299.2161193231086
oberved,0.57,15.306655859852768,19.460594900487024,1654.3017466232589,297.75804724667165
oberved,0.58,15.300419065855792,19.46904195555627,1644.4389566711552,294.8037097340617
oberved,0.59,15.293527512075997,19.478756053929754,1634.2117805662967,291.9328760319351
oberved,0.6,15.286900741192692,19.488491190965537,1624.0059061358102,289.1904299925694
oberved,0.61,15.280529280919392,19.498249532055755,1613.8214678589702,286.5755035074098
