Model,Alpha,Wiring Cost,Conduction Delay,Total Orthogonal Distance,Total Squared Orthogonal Distance
oberved,0.89,13.651101382164196,39.8638763715827,224.75117784105865,16.578914002748615
oberved,0.9,13.649466661514378,39.877810025468094,221.59360148040238,16.354032340053433
oberved,0.91,13.647992104098748,39.891856733483614,220.4712452187467,16.1790751689495
oberved,0.92,13.646730137038173,39.905438273740515,221.98995794062722,16.05388690081149
oberved,0.93,13.645620622838921,39.91912191026773,224.18829274949132,15.9784126800911
oberved,0.94,13.644636363803563,39.93330799027134,226.40159732843398,15.947901699877022
oberved,0.95,13.643602151826787,39.951077160895004,227.5101154800559,15.929434451674238
oberved,0.96,13.642757249993398,39.96900738501678,228.88741124090402,15.967978766728192
oberved,0.97,13.64221666082955,39.983831950320166,231.6296015301669,16.085422448797154
oberved,0.98,13.64184959499428,39.99814715060029,234.73001910827,16.25708125863383
oberved,0.99,13.641672883774891,40.00907459883107,236.11934978911648,16.328964837902078
oberved,1.0,13.641662801367985,40.011042621152335,236.00682441084197,16.322750557382804
