Model,Alpha,Wiring Cost,Conduction Delay,Total Orthogonal Distance,Total Squared Orthogonal Distance
oberved,0.0,12.112968905627863,5.660191968754217,338.6353064116436,73.92421841363999
oberved,0.01,11.06025767501001,5.663956576158915,338.30189916481623,73.8498755252294
oberved,0.02,10.333351140840596,5.673034203279901,339.24239281821434,74.06036650658098
oberved,0.03,10.267230633513632,5.674869989558497,338.7398259098569,73.94547898891449
oberved,0.04,9.771399239629455,5.692291571106067,337.2984490859941,73.59753934177668
oberved,0.05,9.636807526384207,5.698520640090034,336.64460184141683,73.43553553602779
oberved,0.06,9.61538336394329,5.699676110492915,336.55964809180256,73.41196209259292
oberved,0.07,9.591025772500165,5.70141107156459,336.13784965309895,73.32273898628848
oberved,0.08,9.561303740455028,5.703815396362186,335.5432484464849,73.20019824689061
oberved,0.09,9.52295992464817,5.707435237912282,334.8924043789241,73.06403550965715
oberved,0.1,9.458398797678495,5.7142022682201015,334.0567179678997,72.87823872519313
oberved,0.11,9.401333871944997,5.720884497089835,333.21432325563535,72.69220756815481
oberved,0.12,9.352391195541692,5.727235857421837,332.38260153162497,72.51084091753367
oberved,0.13,9.339317652119135,5.729051540368875,332.0425585654133,72.44485540249644
oberved,0.14,9.339317652119135,5.729051540368875,332.0425585654133,72.44485540249644
oberved,0.15,9.339317652119135,5.729051540368875,332.0425585654133,72.44485540249644
oberved,0.16,9.330829653740281,5.730619391261198,331.66611005855566,72.37906039461315
oberved,0.17,9.314131977854949,5.733952108484916,331.1171269874991,72.27583195746426
oberved,0.18,9.2850615052529,5.740115813636962,330.387306395717,72.12370223889175
oberved,0.19,9.258422937253446,5.74616017121146,329.65706454560524,71.97302211855236
oberved,0.2,9.233907830984496,5.75209644977207,328.92640498899743,71.82382018866808
oberved,0.21,9.211259929056713,5.757934539118945,328.1953822040337,71.67612171971237
oberved,0.22,9.190264343334356,5.763683179992459,327.4640037186743,71.52994841488936
oberved,0.23,9.170739357371003,5.769350147096096,326.73229612185884,71.38532031686451
oberved,0.24,9.152530129942107,5.774942396528738,326.0002876117055,71.24225583804485
oberved,0.25,9.14107884765705,5.7786315138031865,325.41877457528125,71.14164390437269
